gen AVG
0 69.6 
1 86.3 
2 74.2 
3 96.6 
4 92.6 
5 96.4 
6 91.4 
7 78.1 
8 89.3 
9 94.6 
10 88.8 
11 84.7 
12 79.2 
13 96.5 
14 78.2 
15 100.9 
16 84.2 
17 97.1 
18 102.2 
19 89.1 
20 85.4 
21 99.0 
22 89.9 
23 96.8 
24 77.6 
25 99.0 
26 95.5 
27 93.9 
28 88.9 
29 95.6 
30 108.0 
31 105.0 
32 91.6 
33 108.0 
34 105.2 
35 84.1 
36 89.3 
37 79.3 
38 101.0 
39 79.1 
40 82.6 
41 82.7 
42 75.7 
43 105.4 
44 101.0 
45 78.0 
46 80.8 
47 94.8 
48 86.9 
49 103.8 
