gen AVG
0 78.2 
1 85.6 
2 87.5 
3 78.4 
4 101.6 
5 78.7 
6 90.4 
7 81.3 
8 95.4 
9 105.3 
10 73.7 
11 104.4 
12 101.0 
13 101.5 
14 90.2 
15 103.6 
16 102.8 
17 103.8 
18 105.5 
19 103.4 
20 94.7 
21 106.9 
22 95.8 
23 106.5 
24 104.1 
25 105.2 
26 85.7 
27 97.9 
28 101.0 
29 103.5 
30 106.5 
31 107.1 
32 108.8 
33 95.1 
34 96.7 
35 109.9 
36 114.6 
37 98.0 
38 105.6 
39 83.4 
40 105.7 
41 116.0 
42 95.4 
43 88.4 
44 115.4 
45 104.3 
46 98.6 
47 104.9 
48 100.4 
49 109.6 
