gen BEST
0 104.0 
1 104.0 
2 104.0 
3 111.0 
4 111.0 
5 111.0 
6 111.0 
7 111.0 
8 111.0 
9 113.0 
10 113.0 
11 113.0 
12 114.0 
13 114.0 
14 114.0 
15 114.0 
16 114.0 
17 114.0 
18 114.0 
19 114.0 
20 114.0 
21 114.0 
22 114.0 
23 114.0 
24 114.0 
25 114.0 
26 114.0 
27 114.0 
28 114.0 
29 114.0 
30 114.0 
31 114.0 
32 114.0 
33 114.0 
34 116.0 
35 116.0 
36 116.0 
37 116.0 
38 116.0 
39 116.0 
40 116.0 
41 116.0 
42 116.0 
43 116.0 
44 116.0 
45 116.0 
46 116.0 
47 116.0 
48 116.0 
49 116.0 
