gen WORST
0 36.0 
1 12.0 
2 26.0 
3 42.0 
4 21.0 
5 77.0 
6 48.0 
7 49.0 
8 18.0 
9 50.0 
10 46.0 
11 74.0 
12 36.0 
13 57.0 
14 34.0 
15 63.0 
16 48.0 
17 63.0 
18 57.0 
19 42.0 
20 60.0 
21 28.0 
22 47.0 
23 67.0 
24 40.0 
25 77.0 
26 47.0 
27 67.0 
28 29.0 
29 80.0 
30 51.0 
31 26.0 
32 52.0 
33 61.0 
34 32.0 
35 45.0 
36 37.0 
37 58.0 
38 62.0 
39 48.0 
40 45.0 
41 65.0 
42 90.0 
43 90.0 
44 73.0 
45 61.0 
46 65.0 
47 31.0 
48 36.0 
49 18.0 
