gen AVG
0 62.8 
1 67.4 
2 87.2 
3 86.6 
4 85.8 
5 98.7 
6 89.1 
7 100.5 
8 91.7 
9 93.7 
10 89.6 
11 107.2 
12 103.6 
13 98.2 
14 103.5 
15 107.2 
16 95.7 
17 87.4 
18 86.8 
19 89.4 
20 90.9 
21 92.7 
22 95.7 
23 100.6 
24 90.7 
25 83.0 
26 96.9 
27 89.5 
28 90.3 
29 99.9 
30 94.8 
31 89.6 
32 95.0 
33 93.1 
34 95.6 
35 73.9 
36 80.9 
37 94.4 
38 91.3 
39 99.6 
40 97.2 
41 96.2 
42 105.3 
43 94.9 
44 98.1 
45 89.7 
46 98.8 
47 92.1 
48 97.6 
49 98.7 
