gen WORST
0 32.0 
1 20.0 
2 48.0 
3 48.0 
4 17.0 
5 67.0 
6 8.0 
7 62.0 
8 37.0 
9 31.0 
10 22.0 
11 104.0 
12 72.0 
13 55.0 
14 71.0 
15 104.0 
16 37.0 
17 29.0 
18 39.0 
19 22.0 
20 15.0 
21 56.0 
22 57.0 
23 34.0 
24 27.0 
25 27.0 
26 36.0 
27 40.0 
28 54.0 
29 81.0 
30 23.0 
31 18.0 
32 34.0 
33 34.0 
34 23.0 
35 26.0 
36 12.0 
37 36.0 
38 44.0 
39 50.0 
40 17.0 
41 26.0 
42 81.0 
43 31.0 
44 43.0 
45 44.0 
46 47.0 
47 52.0 
48 52.0 
49 52.0 
