gen WORST
0 29.0 
1 33.0 
2 37.0 
3 20.0 
4 50.0 
5 21.0 
6 21.0 
7 53.0 
8 45.0 
9 47.0 
10 62.0 
11 45.0 
12 50.0 
13 24.0 
14 15.0 
15 19.0 
16 46.0 
17 44.0 
18 38.0 
19 59.0 
20 38.0 
21 57.0 
22 55.0 
23 45.0 
24 69.0 
25 15.0 
26 32.0 
27 43.0 
28 68.0 
29 43.0 
30 66.0 
31 51.0 
32 24.0 
33 29.0 
34 50.0 
35 44.0 
36 46.0 
37 44.0 
38 10.0 
39 54.0 
40 65.0 
41 46.0 
42 54.0 
43 65.0 
44 16.0 
45 68.0 
46 63.0 
47 48.0 
48 18.0 
49 38.0 
