gen AVG
0 83.8 
1 90.5 
2 77.8 
3 88.9 
4 95.8 
5 79.5 
6 76.9 
7 96.6 
8 88.2 
9 95.7 
10 85.4 
11 82.2 
12 89.5 
13 98.9 
14 93.8 
15 84.4 
16 97.5 
17 91.9 
18 83.0 
19 83.2 
20 90.6 
21 94.9 
22 90.5 
23 99.5 
24 82.3 
25 89.2 
26 84.3 
27 82.4 
28 76.8 
29 94.2 
30 87.2 
31 88.5 
32 101.1 
33 98.7 
34 109.0 
35 79.1 
36 101.9 
37 96.3 
38 109.0 
39 94.0 
40 86.6 
41 95.3 
42 86.7 
43 99.2 
44 74.9 
45 79.7 
46 87.8 
47 85.1 
48 87.9 
49 99.4 
