gen WORST
0 22.0 
1 16.0 
2 54.0 
3 38.0 
4 9.0 
5 45.0 
6 38.0 
7 38.0 
8 20.0 
9 64.0 
10 43.0 
11 19.0 
12 35.0 
13 55.0 
14 97.0 
15 65.0 
16 30.0 
17 24.0 
18 55.0 
19 50.0 
20 28.0 
21 30.0 
22 47.0 
23 14.0 
24 33.0 
25 12.0 
26 61.0 
27 95.0 
28 48.0 
29 70.0 
30 41.0 
31 27.0 
32 24.0 
33 24.0 
34 26.0 
35 30.0 
36 86.0 
37 20.0 
38 20.0 
39 20.0 
40 14.0 
41 70.0 
42 36.0 
43 36.0 
44 36.0 
45 32.0 
46 54.0 
47 41.0 
48 34.0 
49 36.0 
