gen AVG
0 58.5 
1 68.7 
2 81.5 
3 79.7 
4 75.4 
5 82.3 
6 82.1 
7 89.2 
8 84.9 
9 96.3 
10 85.1 
11 78.1 
12 87.6 
13 97.0 
14 100.8 
15 96.0 
16 84.3 
17 91.3 
18 94.9 
19 93.4 
20 82.5 
21 81.9 
22 97.4 
23 80.4 
24 83.7 
25 85.1 
26 91.6 
27 99.0 
28 95.1 
29 98.1 
30 93.5 
31 88.6 
32 86.5 
33 93.6 
34 87.3 
35 88.6 
36 101.3 
37 89.3 
38 84.4 
39 88.5 
40 86.6 
41 95.3 
42 92.9 
43 86.2 
44 85.5 
45 83.1 
46 97.7 
47 91.4 
48 89.6 
49 89.2 
