gen WORST
0 25.0 
1 20.0 
2 15.0 
3 30.0 
4 12.0 
5 34.0 
6 44.0 
7 44.0 
8 44.0 
9 11.0 
10 89.0 
11 45.0 
12 33.0 
13 33.0 
14 28.0 
15 26.0 
16 29.0 
17 56.0 
18 27.0 
19 27.0 
20 39.0 
21 73.0 
22 36.0 
23 27.0 
24 34.0 
25 61.0 
26 29.0 
27 38.0 
28 51.0 
29 25.0 
30 25.0 
31 39.0 
32 47.0 
33 17.0 
34 34.0 
35 55.0 
36 9.0 
37 40.0 
38 22.0 
39 63.0 
40 38.0 
41 26.0 
42 64.0 
43 101.0 
44 86.0 
45 86.0 
46 81.0 
47 31.0 
48 84.0 
49 33.0 
