gen AVG
0 55.7 
1 58.0 
2 62.0 
3 72.5 
4 68.0 
5 77.7 
6 84.6 
7 76.6 
8 86.9 
9 76.2 
10 95.4 
11 87.6 
12 86.4 
13 89.5 
14 83.8 
15 74.4 
16 83.8 
17 87.2 
18 83.4 
19 87.6 
20 78.6 
21 94.6 
22 84.9 
23 87.7 
24 80.0 
25 89.6 
26 81.5 
27 83.8 
28 86.8 
29 74.5 
30 88.8 
31 90.3 
32 84.4 
33 80.9 
34 86.1 
35 94.5 
36 79.2 
37 77.6 
38 86.3 
39 92.7 
40 79.3 
41 86.7 
42 94.4 
43 101.0 
44 99.5 
45 99.5 
46 99.0 
47 92.3 
48 97.6 
49 85.9 
