gen WORST
0 62.0 
1 77.0 
2 24.0 
3 93.0 
4 42.0 
5 30.0 
6 18.0 
7 17.0 
8 22.0 
9 36.0 
10 10.0 
11 20.0 
12 8.0 
13 32.0 
14 11.0 
15 18.0 
16 14.0 
17 37.0 
18 23.0 
19 19.0 
20 32.0 
21 15.0 
22 50.0 
23 31.0 
24 39.0 
25 94.0 
26 28.0 
27 27.0 
28 100.0 
29 37.0 
30 31.0 
31 80.0 
32 29.0 
33 57.0 
34 100.0 
35 14.0 
36 22.0 
37 32.0 
38 16.0 
39 16.0 
40 58.0 
41 28.0 
42 51.0 
43 52.0 
44 52.0 
45 50.0 
46 50.0 
47 27.0 
48 53.0 
49 44.0 
