gen BEST
0 107.0 
1 84.0 
2 84.0 
3 84.0 
4 84.0 
5 84.0 
6 96.0 
7 89.0 
8 89.0 
9 89.0 
10 95.0 
11 95.0 
12 95.0 
13 95.0 
14 95.0 
15 95.0 
16 95.0 
17 95.0 
18 95.0 
19 95.0 
20 95.0 
21 95.0 
22 95.0 
23 95.0 
24 95.0 
25 95.0 
26 95.0 
27 95.0 
28 95.0 
29 95.0 
30 95.0 
31 95.0 
32 95.0 
33 95.0 
34 95.0 
35 95.0 
36 95.0 
37 95.0 
38 95.0 
39 95.0 
40 95.0 
41 95.0 
42 95.0 
43 95.0 
44 95.0 
45 99.0 
46 99.0 
47 99.0 
48 99.0 
49 99.0 
