gen WORST
0 39.0 
1 62.0 
2 21.0 
3 12.0 
4 35.0 
5 24.0 
6 7.0 
7 30.0 
8 14.0 
9 21.0 
10 23.0 
11 16.0 
12 31.0 
13 53.0 
14 48.0 
15 28.0 
16 39.0 
17 17.0 
18 37.0 
19 30.0 
20 30.0 
21 13.0 
22 33.0 
23 59.0 
24 38.0 
25 22.0 
26 39.0 
27 38.0 
28 14.0 
29 68.0 
30 36.0 
31 23.0 
32 46.0 
33 17.0 
34 109.0 
35 24.0 
36 38.0 
37 11.0 
38 109.0 
39 42.0 
40 42.0 
41 30.0 
42 40.0 
43 57.0 
44 14.0 
45 34.0 
46 15.0 
47 22.0 
48 32.0 
49 13.0 
