gen WORST
0 33.0 
1 47.0 
2 20.0 
3 20.0 
4 72.0 
5 41.0 
6 6.0 
7 55.0 
8 33.0 
9 30.0 
10 21.0 
11 49.0 
12 9.0 
13 49.0 
14 63.0 
15 63.0 
16 34.0 
17 71.0 
18 12.0 
19 53.0 
20 76.0 
21 46.0 
22 20.0 
23 30.0 
24 26.0 
25 12.0 
26 59.0 
27 49.0 
28 57.0 
29 6.0 
30 48.0 
31 30.0 
32 48.0 
33 17.0 
34 35.0 
35 9.0 
36 52.0 
37 52.0 
38 50.0 
39 21.0 
40 27.0 
41 7.0 
42 71.0 
43 43.0 
44 74.0 
45 35.0 
46 85.0 
47 20.0 
48 38.0 
49 55.0 
