gen WORST
0 29.0 
1 18.0 
2 33.0 
3 31.0 
4 58.0 
5 5.0 
6 5.0 
7 41.0 
8 53.0 
9 7.0 
10 33.0 
11 81.0 
12 26.0 
13 59.0 
14 59.0 
15 59.0 
16 47.0 
17 81.0 
18 81.0 
19 13.0 
20 20.0 
21 62.0 
22 39.0 
23 29.0 
24 27.0 
25 39.0 
26 29.0 
27 81.0 
28 80.0 
29 18.0 
30 50.0 
31 12.0 
32 20.0 
33 41.0 
34 9.0 
35 66.0 
36 23.0 
37 42.0 
38 29.0 
39 42.0 
40 14.0 
41 21.0 
42 42.0 
43 62.0 
44 13.0 
45 62.0 
46 60.0 
47 27.0 
48 20.0 
49 33.0 
