gen WORST
0 53.0 
1 47.0 
2 25.0 
3 63.0 
4 30.0 
5 58.0 
6 14.0 
7 42.0 
8 62.0 
9 62.0 
10 18.0 
11 37.0 
12 37.0 
13 70.0 
14 45.0 
15 63.0 
16 37.0 
17 80.0 
18 43.0 
19 12.0 
20 116.0 
21 116.0 
22 56.0 
23 54.0 
24 59.0 
25 20.0 
26 27.0 
27 73.0 
28 40.0 
29 40.0 
30 48.0 
31 27.0 
32 40.0 
33 96.0 
34 55.0 
35 50.0 
36 22.0 
37 29.0 
38 70.0 
39 38.0 
40 38.0 
41 56.0 
42 51.0 
43 30.0 
44 54.0 
45 75.0 
46 75.0 
47 37.0 
48 34.0 
49 49.0 
