gen AVG
0 76.1 
1 85.0 
2 84.5 
3 93.0 
4 88.3 
5 75.6 
6 82.5 
7 72.2 
8 68.7 
9 82.6 
10 68.9 
11 83.9 
12 84.6 
13 89.9 
14 88.5 
15 78.5 
16 71.6 
17 90.5 
18 88.4 
19 83.8 
20 91.4 
21 86.5 
22 91.4 
23 89.8 
24 84.6 
25 99.4 
26 73.2 
27 84.8 
28 100.0 
29 84.2 
30 93.1 
31 97.3 
32 90.9 
33 95.7 
34 100.0 
35 70.1 
36 83.1 
37 93.7 
38 83.3 
39 93.6 
40 99.3 
41 81.7 
42 96.3 
43 93.6 
44 89.0 
45 98.5 
46 98.5 
47 86.5 
48 99.8 
49 98.9 
