gen WORST
0 23.0 
1 12.0 
2 16.0 
3 8.0 
4 17.0 
5 61.0 
6 43.0 
7 31.0 
8 38.0 
9 23.0 
10 39.0 
11 97.0 
12 34.0 
13 24.0 
14 97.0 
15 48.0 
16 22.0 
17 40.0 
18 24.0 
19 52.0 
20 37.0 
21 73.0 
22 38.0 
23 28.0 
24 118.0 
25 27.0 
26 27.0 
27 22.0 
28 16.0 
29 56.0 
30 56.0 
31 35.0 
32 15.0 
33 52.0 
34 97.0 
35 30.0 
36 9.0 
37 19.0 
38 112.0 
39 35.0 
40 58.0 
41 25.0 
42 25.0 
43 27.0 
44 109.0 
45 16.0 
46 34.0 
47 20.0 
48 21.0 
49 28.0 
