gen AVG
0 46.6 
1 60.3 
2 64.5 
3 61.6 
4 67.6 
5 69.3 
6 67.8 
7 75.9 
8 81.2 
9 85.2 
10 90.1 
11 82.9 
12 89.0 
13 83.6 
14 82.6 
15 84.2 
16 86.6 
17 81.4 
18 84.5 
19 89.7 
20 80.1 
21 86.0 
22 90.6 
23 89.7 
24 93.0 
25 87.6 
26 87.8 
27 88.9 
28 95.9 
29 84.3 
30 91.4 
31 93.3 
32 83.7 
33 87.2 
34 92.0 
35 85.0 
36 80.6 
37 85.0 
38 84.1 
39 91.5 
40 92.8 
41 78.6 
42 74.0 
43 93.5 
44 78.4 
45 90.6 
46 93.1 
47 91.0 
48 71.8 
49 82.3 
