gen AVG
0 76.0 
1 92.6 
2 96.9 
3 97.7 
4 110.2 
5 88.2 
6 99.2 
7 95.5 
8 107.2 
9 98.7 
10 98.2 
11 101.9 
12 105.3 
13 104.2 
14 110.8 
15 82.1 
16 95.9 
17 95.2 
18 97.5 
19 105.0 
20 87.2 
21 89.8 
22 99.5 
23 97.7 
24 101.6 
25 101.8 
26 80.4 
27 89.9 
28 91.2 
29 97.4 
30 101.1 
31 89.2 
32 104.6 
33 105.7 
34 88.3 
35 104.8 
36 99.9 
37 107.1 
38 99.8 
39 91.4 
40 88.7 
41 110.6 
42 99.8 
43 104.3 
44 102.2 
45 69.0 
46 102.1 
47 106.7 
48 103.4 
49 104.9 
