gen AVG
0 64.25 
1 71.35 
2 87.85 
3 86.55 
4 90.55 
5 86.05 
6 88.65 
7 88.45 
8 77.45 
9 78.6 
10 84.6 
11 80.15 
12 80.25 
13 88.35 
14 104.0 
15 92.15 
16 94.2 
17 82.0 
18 86.8 
19 75.5 
20 90.3 
21 76.25 
22 78.4 
23 92.25 
24 100.8 
25 87.1 
26 66.25 
27 91.25 
28 81.2 
29 97.8 
30 99.45 
31 95.2 
32 73.2 
33 83.25 
34 73.95 
35 77.35 
36 78.2 
37 85.65 
38 86.8 
39 85.8 
40 83.2 
41 87.0 
42 81.55 
43 94.65 
44 93.5 
45 89.3 
46 94.3 
47 80.45 
48 97.05 
49 89.25 
