gen WORST
0 11.0 
1 14.0 
2 34.0 
3 29.0 
4 54.0 
5 51.0 
6 23.0 
7 57.0 
8 38.0 
9 58.0 
10 32.0 
11 25.0 
12 56.0 
13 26.0 
14 47.0 
15 45.0 
16 18.0 
17 17.0 
18 40.0 
19 24.0 
20 24.0 
21 35.0 
22 40.0 
23 40.0 
24 72.0 
25 62.0 
26 27.0 
27 98.0 
28 31.0 
29 31.0 
30 64.0 
31 51.0 
32 46.0 
33 46.0 
34 26.0 
35 52.0 
36 49.0 
37 29.0 
38 55.0 
39 39.0 
40 88.0 
41 36.0 
42 36.0 
43 31.0 
44 19.0 
45 77.0 
46 77.0 
47 34.0 
48 57.0 
49 21.0 
