gen AVG
0 80.15 
1 83.1 
2 91.4 
3 87.4 
4 95.4 
5 94.95 
6 99.5 
7 97.45 
8 99.75 
9 95.05 
10 93.95 
11 102.4 
12 105.3 
13 104.7 
14 96.15 
15 97.45 
16 105.15 
17 97.15 
18 99.65 
19 91.8 
20 101.85 
21 87.9 
22 81.8 
23 102.15 
24 101.25 
25 98.15 
26 99.75 
27 102.55 
28 99.3 
29 97.7 
30 100.95 
31 105.35 
32 101.55 
33 101.3 
34 105.6 
35 101.65 
36 86.2 
37 104.45 
38 100.45 
39 91.45 
40 106.4 
41 92.7 
42 104.9 
43 107.95 
44 104.6 
45 96.9 
46 100.7 
47 99.65 
48 98.7 
49 85.5 
