gen AVG
0 66.8 
1 74.2 
2 82.45 
3 93.6 
4 91.55 
5 91.1 
6 94.6 
7 88.15 
8 87.2 
9 87.45 
10 83.85 
11 92.0 
12 80.2 
13 87.6 
14 100.4 
15 94.0 
16 93.3 
17 91.25 
18 78.55 
19 84.95 
20 86.35 
21 88.8 
22 99.55 
23 103.3 
24 96.6 
25 93.35 
26 92.75 
27 99.9 
28 91.6 
29 105.8 
30 104.7 
31 92.7 
32 94.8 
33 90.2 
34 87.0 
35 99.3 
36 97.45 
37 107.7 
38 103.2 
39 110.1 
40 99.85 
41 102.75 
42 102.65 
43 103.55 
44 96.5 
45 112.9 
46 92.6 
47 90.8 
48 87.45 
49 100.7 
