gen AVG
0 50.25 
1 61.6 
2 76.8 
3 76.65 
4 79.9 
5 79.0 
6 81.35 
7 84.35 
8 77.15 
9 88.5 
10 81.6 
11 77.95 
12 84.7 
13 87.0 
14 83.65 
15 95.3 
16 96.75 
17 83.15 
18 92.85 
19 84.9 
20 94.05 
21 99.55 
22 88.45 
23 85.25 
24 95.5 
25 100.8 
26 87.5 
27 97.55 
28 88.55 
29 93.25 
30 93.75 
31 96.3 
32 88.95 
33 93.95 
34 86.1 
35 80.4 
36 93.0 
37 87.65 
38 90.45 
39 84.1 
40 95.7 
41 86.1 
42 90.0 
43 93.05 
44 100.05 
45 91.95 
46 93.75 
47 80.5 
48 98.2 
49 91.4 
