gen WORST
0 18.0 
1 22.0 
2 7.0 
3 46.0 
4 17.0 
5 28.0 
6 13.0 
7 20.0 
8 28.0 
9 28.0 
10 22.0 
11 40.0 
12 36.0 
13 28.0 
14 43.0 
15 18.0 
16 22.0 
17 49.0 
18 29.0 
19 46.0 
20 40.0 
21 46.0 
22 27.0 
23 43.0 
24 30.0 
25 22.0 
26 23.0 
27 29.0 
28 28.0 
29 26.0 
30 27.0 
31 27.0 
32 16.0 
33 23.0 
34 18.0 
35 42.0 
36 112.0 
37 38.0 
38 48.0 
39 33.0 
40 17.0 
41 49.0 
42 20.0 
43 32.0 
44 23.0 
45 39.0 
46 23.0 
47 29.0 
48 30.0 
49 30.0 
