gen WORST
0 30.0 
1 15.0 
2 30.0 
3 42.0 
4 10.0 
5 37.0 
6 59.0 
7 33.0 
8 44.0 
9 30.0 
10 26.0 
11 28.0 
12 15.0 
13 17.0 
14 21.0 
15 30.0 
16 21.0 
17 30.0 
18 31.0 
19 31.0 
20 46.0 
21 35.0 
22 26.0 
23 37.0 
24 32.0 
25 41.0 
26 47.0 
27 78.0 
28 54.0 
29 34.0 
30 41.0 
31 54.0 
32 71.0 
33 30.0 
34 30.0 
35 41.0 
36 28.0 
37 31.0 
38 31.0 
39 22.0 
40 25.0 
41 34.0 
42 19.0 
43 24.0 
44 30.0 
45 47.0 
46 30.0 
47 44.0 
48 37.0 
49 27.0 
