gen AVG
0 66.4 
1 78.15 
2 95.3 
3 90.5 
4 98.85 
5 96.25 
6 87.6 
7 104.05 
8 104.1 
9 101.5 
10 101.7 
11 100.3 
12 96.45 
13 91.5 
14 106.9 
15 96.0 
16 98.6 
17 95.4 
18 103.85 
19 100.4 
20 97.5 
21 91.2 
22 100.0 
23 102.4 
24 97.95 
25 97.95 
26 99.0 
27 93.45 
28 97.1 
29 97.7 
30 84.65 
31 97.8 
32 94.3 
33 103.3 
34 108.75 
35 103.45 
36 91.25 
37 103.5 
38 110.65 
39 103.95 
40 95.9 
41 88.65 
42 86.3 
43 86.75 
44 104.2 
45 92.0 
46 100.45 
47 91.55 
48 102.4 
49 101.75 
