gen WORST
0 40.0 
1 52.0 
2 15.0 
3 18.0 
4 34.0 
5 13.0 
6 55.0 
7 62.0 
8 14.0 
9 8.0 
10 8.0 
11 14.0 
12 58.0 
13 15.0 
14 48.0 
15 19.0 
16 71.0 
17 12.0 
18 9.0 
19 37.0 
20 75.0 
21 17.0 
22 50.0 
23 11.0 
24 38.0 
25 57.0 
26 11.0 
27 20.0 
28 18.0 
29 72.0 
30 66.0 
31 4.0 
32 37.0 
33 19.0 
34 42.0 
35 9.0 
36 47.0 
37 5.0 
38 8.0 
39 35.0 
40 15.0 
41 51.0 
42 5.0 
43 37.0 
44 16.0 
45 24.0 
46 29.0 
47 12.0 
48 26.0 
49 16.0 
