gen WORST
0 22.0 
1 15.0 
2 55.0 
3 33.0 
4 47.0 
5 11.0 
6 61.0 
7 25.0 
8 46.0 
9 5.0 
10 39.0 
11 40.0 
12 20.0 
13 18.0 
14 27.0 
15 6.0 
16 52.0 
17 22.0 
18 33.0 
19 29.0 
20 8.0 
21 36.0 
22 9.0 
23 22.0 
24 13.0 
25 19.0 
26 13.0 
27 42.0 
28 61.0 
29 25.0 
30 43.0 
31 26.0 
32 26.0 
33 5.0 
34 5.0 
35 3.0 
36 24.0 
37 6.0 
38 47.0 
39 25.0 
40 38.0 
41 6.0 
42 40.0 
43 11.0 
44 19.0 
45 15.0 
46 15.0 
47 37.0 
48 37.0 
49 24.0 
