gen WORST
0 23.0 
1 38.0 
2 40.0 
3 53.0 
4 13.0 
5 31.0 
6 18.0 
7 39.0 
8 29.0 
9 8.0 
10 25.0 
11 25.0 
12 21.0 
13 26.0 
14 45.0 
15 29.0 
16 29.0 
17 17.0 
18 39.0 
19 13.0 
20 39.0 
21 27.0 
22 44.0 
23 34.0 
24 26.0 
25 10.0 
26 27.0 
27 41.0 
28 32.0 
29 61.0 
30 39.0 
31 36.0 
32 22.0 
33 23.0 
34 21.0 
35 20.0 
36 39.0 
37 39.0 
38 18.0 
39 44.0 
40 24.0 
41 16.0 
42 43.0 
43 12.0 
44 18.0 
45 22.0 
46 21.0 
47 9.0 
48 25.0 
49 25.0 
