gen WORST
0 25.0 
1 25.0 
2 39.0 
3 38.0 
4 38.0 
5 40.0 
6 39.0 
7 22.0 
8 22.0 
9 54.0 
10 54.0 
11 51.0 
12 50.0 
13 43.0 
14 47.0 
15 38.0 
16 26.0 
17 47.0 
18 39.0 
19 47.0 
20 69.0 
21 48.0 
22 51.0 
23 37.0 
24 35.0 
25 34.0 
26 32.0 
27 42.0 
28 36.0 
29 36.0 
30 27.0 
31 49.0 
32 49.0 
33 34.0 
34 41.0 
35 21.0 
36 44.0 
37 30.0 
38 43.0 
39 62.0 
40 41.0 
41 31.0 
42 41.0 
43 40.0 
44 30.0 
45 40.0 
46 55.0 
47 42.0 
48 48.0 
49 55.0 
