gen WORST
0 11.0 
1 27.0 
2 45.0 
3 36.0 
4 22.0 
5 59.0 
6 61.0 
7 67.0 
8 28.0 
9 41.0 
10 38.0 
11 22.0 
12 38.0 
13 27.0 
14 13.0 
15 44.0 
16 69.0 
17 41.0 
18 30.0 
19 27.0 
20 34.0 
21 26.0 
22 26.0 
23 55.0 
24 20.0 
25 48.0 
26 43.0 
27 37.0 
28 77.0 
29 47.0 
30 41.0 
31 73.0 
32 30.0 
33 30.0 
34 34.0 
35 52.0 
36 34.0 
37 28.0 
38 45.0 
39 45.0 
40 37.0 
41 47.0 
42 49.0 
43 14.0 
44 62.0 
45 50.0 
46 58.0 
47 23.0 
48 63.0 
49 33.0 
