gen BEST
0 88.0 
1 88.0 
2 88.0 
3 88.0 
4 92.0 
5 92.0 
6 94.0 
7 96.0 
8 96.0 
9 96.0 
10 96.0 
11 96.0 
12 96.0 
13 105.0 
14 96.0 
15 96.0 
16 98.0 
17 98.0 
18 98.0 
19 98.0 
20 98.0 
21 98.0 
22 98.0 
23 98.0 
24 98.0 
25 99.0 
26 99.0 
27 99.0 
28 98.0 
29 104.0 
30 98.0 
31 98.0 
32 104.0 
33 104.0 
34 104.0 
35 104.0 
36 104.0 
37 104.0 
38 104.0 
39 104.0 
40 104.0 
41 106.0 
42 106.0 
43 106.0 
44 106.0 
45 106.0 
46 106.0 
47 106.0 
48 107.0 
49 107.0 
