gen AVG
0 56.4 
1 70.0 
2 72.85 
3 78.2 
4 83.35 
5 82.15 
6 79.05 
7 85.3 
8 87.15 
9 77.5 
10 85.9 
11 88.25 
12 100.6 
13 100.6 
14 100.95 
15 101.15 
16 92.45 
17 96.65 
18 84.55 
19 99.2 
20 104.3 
21 97.1 
22 98.1 
23 100.6 
24 83.05 
25 90.8 
26 86.2 
27 90.0 
28 92.2 
29 93.65 
30 88.2 
31 102.05 
32 93.75 
33 92.5 
34 99.05 
35 108.1 
36 91.5 
37 103.0 
38 92.7 
39 96.85 
40 85.8 
41 88.4 
42 93.4 
43 103.25 
44 101.85 
45 96.85 
46 96.6 
47 93.15 
48 97.25 
49 103.85 
