gen WORST
0 23.0 
1 22.0 
2 14.0 
3 48.0 
4 28.0 
5 23.0 
6 30.0 
7 20.0 
8 35.0 
9 58.0 
10 39.0 
11 31.0 
12 31.0 
13 18.0 
14 22.0 
15 17.0 
16 30.0 
17 30.0 
18 15.0 
19 24.0 
20 15.0 
21 15.0 
22 28.0 
23 17.0 
24 30.0 
25 12.0 
26 64.0 
27 21.0 
28 34.0 
29 26.0 
30 20.0 
31 38.0 
32 25.0 
33 17.0 
34 41.0 
35 34.0 
36 42.0 
37 35.0 
38 8.0 
39 27.0 
40 27.0 
41 3.0 
42 35.0 
43 23.0 
44 88.0 
45 17.0 
46 9.0 
47 7.0 
48 21.0 
49 32.0 
