gen WORST
0 21.0 
1 22.0 
2 42.0 
3 23.0 
4 25.0 
5 29.0 
6 29.0 
7 29.0 
8 43.0 
9 37.0 
10 36.0 
11 30.0 
12 31.0 
13 23.0 
14 37.0 
15 24.0 
16 35.0 
17 27.0 
18 49.0 
19 45.0 
20 44.0 
21 34.0 
22 34.0 
23 32.0 
24 41.0 
25 27.0 
26 36.0 
27 33.0 
28 30.0 
29 30.0 
30 30.0 
31 35.0 
32 34.0 
33 33.0 
34 49.0 
35 48.0 
36 35.0 
37 98.0 
38 39.0 
39 60.0 
40 26.0 
41 34.0 
42 30.0 
43 34.0 
44 44.0 
45 31.0 
46 53.0 
47 36.0 
48 38.0 
49 48.0 
