gen WORST
0 19.0 
1 44.0 
2 55.0 
3 20.0 
4 56.0 
5 26.0 
6 31.0 
7 24.0 
8 33.0 
9 34.0 
10 54.0 
11 12.0 
12 34.0 
13 29.0 
14 35.0 
15 42.0 
16 20.0 
17 31.0 
18 31.0 
19 29.0 
20 31.0 
21 87.0 
22 45.0 
23 33.0 
24 37.0 
25 48.0 
26 48.0 
27 27.0 
28 64.0 
29 92.0 
30 23.0 
31 58.0 
32 31.0 
33 56.0 
34 39.0 
35 34.0 
36 34.0 
37 60.0 
38 30.0 
39 62.0 
40 37.0 
41 31.0 
42 39.0 
43 38.0 
44 38.0 
45 59.0 
46 20.0 
47 49.0 
48 114.0 
49 29.0 
