gen WORST
0 24.0 
1 24.0 
2 30.0 
3 21.0 
4 28.0 
5 22.0 
6 28.0 
7 21.0 
8 20.0 
9 38.0 
10 13.0 
11 28.0 
12 23.0 
13 22.0 
14 22.0 
15 34.0 
16 14.0 
17 29.0 
18 17.0 
19 37.0 
20 24.0 
21 32.0 
22 45.0 
23 60.0 
24 26.0 
25 39.0 
26 15.0 
27 28.0 
28 14.0 
29 32.0 
30 24.0 
31 32.0 
32 18.0 
33 18.0 
34 57.0 
35 20.0 
36 14.0 
37 36.0 
38 35.0 
39 34.0 
40 34.0 
41 17.0 
42 34.0 
43 24.0 
44 24.0 
45 22.0 
46 7.0 
47 15.0 
48 45.0 
49 18.0 
