gen WORST
0 39.0 
1 37.0 
2 31.0 
3 61.0 
4 19.0 
5 74.0 
6 62.0 
7 59.0 
8 38.0 
9 53.0 
10 37.0 
11 61.0 
12 67.0 
13 72.0 
14 30.0 
15 60.0 
16 84.0 
17 23.0 
18 68.0 
19 26.0 
20 66.0 
21 19.0 
22 32.0 
23 64.0 
24 51.0 
25 64.0 
26 32.0 
27 65.0 
28 80.0 
29 32.0 
30 68.0 
31 66.0 
32 32.0 
33 53.0 
34 59.0 
35 42.0 
36 45.0 
37 32.0 
38 46.0 
39 30.0 
40 50.0 
41 54.0 
42 41.0 
43 35.0 
44 52.0 
45 34.0 
46 70.0 
47 31.0 
48 42.0 
49 27.0 
