gen AVG
0 70.6 
1 79.9 
2 73.7 
3 77.75 
4 83.75 
5 83.3 
6 86.1 
7 81.3 
8 77.35 
9 85.85 
10 82.5 
11 74.7 
12 84.45 
13 87.3 
14 80.5 
15 84.45 
16 79.3 
17 88.85 
18 87.15 
19 85.1 
20 97.7 
21 99.85 
22 96.95 
23 96.75 
24 94.85 
25 91.4 
26 85.85 
27 86.5 
28 101.1 
29 100.15 
30 94.35 
31 96.95 
32 91.8 
33 87.5 
34 98.65 
35 95.95 
36 96.3 
37 86.1 
38 94.15 
39 104.8 
40 91.4 
41 87.65 
42 99.55 
43 86.55 
44 80.7 
45 97.0 
46 105.25 
47 85.65 
48 100.35 
49 93.15 
