gen AVG
0 68.05 
1 77.8 
2 74.7 
3 77.55 
4 72.5 
5 85.4 
6 91.95 
7 90.75 
8 82.7 
9 84.55 
10 89.15 
11 86.5 
12 95.25 
13 88.75 
14 95.7 
15 88.25 
16 92.7 
17 86.6 
18 82.55 
19 91.65 
20 99.05 
21 86.6 
22 94.0 
23 89.3 
24 95.3 
25 97.4 
26 89.8 
27 81.8 
28 77.45 
29 99.0 
30 96.5 
31 88.8 
32 90.3 
33 93.3 
34 88.45 
35 88.55 
36 89.9 
37 84.7 
38 81.4 
39 92.35 
40 91.85 
41 94.75 
42 91.8 
43 89.35 
44 85.65 
45 98.95 
46 95.4 
47 87.85 
48 93.0 
49 93.1 
