gen AVG
0 56.6 
1 70.35 
2 76.1 
3 77.3 
4 71.85 
5 71.15 
6 70.8 
7 70.25 
8 73.55 
9 70.8 
10 71.65 
11 78.85 
12 78.45 
13 69.8 
14 71.0 
15 76.15 
16 76.5 
17 72.7 
18 84.85 
19 86.0 
20 85.8 
21 84.75 
22 91.65 
23 94.2 
24 85.5 
25 86.9 
26 84.6 
27 85.2 
28 80.05 
29 71.75 
30 77.7 
31 81.9 
32 75.1 
33 81.5 
34 84.45 
35 87.1 
36 84.6 
37 75.25 
38 71.35 
39 83.5 
40 87.35 
41 78.95 
42 86.35 
43 80.05 
44 83.25 
45 76.85 
46 79.95 
47 76.55 
48 81.1 
49 75.85 
