gen AVG
0 64.15 
1 80.2 
2 88.05 
3 86.8 
4 79.05 
5 83.4 
6 84.65 
7 95.5 
8 93.8 
9 86.05 
10 82.55 
11 90.7 
12 79.65 
13 69.45 
14 82.25 
15 79.3 
16 86.0 
17 91.4 
18 89.0 
19 81.0 
20 89.75 
21 85.7 
22 99.05 
23 85.8 
24 82.25 
25 89.95 
26 88.1 
27 87.35 
28 81.25 
29 87.05 
30 87.65 
31 97.6 
32 89.9 
33 85.85 
34 85.95 
35 91.75 
36 91.2 
37 84.4 
38 91.9 
39 89.25 
40 88.15 
41 95.8 
42 88.85 
43 91.9 
44 95.15 
45 90.7 
46 89.45 
47 85.85 
48 84.35 
49 85.35 
