gen AVG
0 48.45 
1 55.7 
2 53.8 
3 67.6 
4 74.0 
5 69.3 
6 72.15 
7 69.25 
8 82.85 
9 82.35 
10 68.15 
11 77.55 
12 69.4 
13 76.4 
14 86.25 
15 89.75 
16 90.4 
17 73.8 
18 91.0 
19 93.85 
20 92.8 
21 94.7 
22 94.0 
23 101.55 
24 88.7 
25 96.85 
26 105.15 
27 104.0 
28 89.15 
29 84.45 
30 87.25 
31 91.3 
32 81.7 
33 93.3 
34 89.0 
35 76.1 
36 86.75 
37 81.65 
38 91.6 
39 85.85 
40 86.2 
41 97.5 
42 90.6 
43 88.35 
44 93.7 
45 97.65 
46 92.65 
47 93.25 
48 100.65 
49 86.2 
