gen WORST
0 24.0 
1 18.0 
2 16.0 
3 46.0 
4 20.0 
5 5.0 
6 20.0 
7 5.0 
8 20.0 
9 5.0 
10 17.0 
11 17.0 
12 4.0 
13 9.0 
14 28.0 
15 5.0 
16 22.0 
17 39.0 
18 22.0 
19 6.0 
20 4.0 
21 6.0 
22 63.0 
23 22.0 
24 5.0 
25 9.0 
26 6.0 
27 22.0 
28 14.0 
29 35.0 
30 4.0 
31 6.0 
32 14.0 
33 12.0 
34 48.0 
35 13.0 
36 17.0 
37 4.0 
38 21.0 
39 6.0 
40 25.0 
41 6.0 
42 36.0 
43 38.0 
44 9.0 
45 21.0 
46 11.0 
47 10.0 
48 15.0 
49 20.0 
