gen AVG
0 54.75 
1 66.8 
2 76.8 
3 83.45 
4 81.65 
5 85.3 
6 81.35 
7 77.05 
8 80.4 
9 93.15 
10 86.85 
11 88.65 
12 85.05 
13 83.0 
14 83.75 
15 86.25 
16 87.5 
17 84.75 
18 84.15 
19 77.5 
20 84.35 
21 85.75 
22 85.05 
23 77.75 
24 84.5 
25 86.6 
26 88.55 
27 86.6 
28 93.2 
29 86.3 
30 86.85 
31 85.95 
32 91.8 
33 90.1 
34 97.75 
35 93.05 
36 81.7 
37 76.45 
38 82.15 
39 92.95 
40 90.0 
41 90.25 
42 98.0 
43 96.25 
44 102.6 
45 106.1 
46 85.85 
47 89.05 
48 90.35 
49 88.9 
