gen WORST
0 15.0 
1 35.0 
2 29.0 
3 29.0 
4 19.0 
5 43.0 
6 50.0 
7 50.0 
8 57.0 
9 23.0 
10 35.0 
11 24.0 
12 47.0 
13 39.0 
14 54.0 
15 55.0 
16 19.0 
17 58.0 
18 9.0 
19 62.0 
20 69.0 
21 53.0 
22 27.0 
23 76.0 
24 27.0 
25 35.0 
26 47.0 
27 13.0 
28 41.0 
29 25.0 
30 25.0 
31 49.0 
32 22.0 
33 49.0 
34 51.0 
35 88.0 
36 13.0 
37 41.0 
38 23.0 
39 30.0 
40 18.0 
41 30.0 
42 17.0 
43 54.0 
44 17.0 
45 55.0 
46 36.0 
47 43.0 
48 34.0 
49 59.0 
