gen AVG
0 60.05 
1 65.05 
2 83.25 
3 105.7 
4 106.35 
5 100.35 
6 88.9 
7 91.7 
8 98.25 
9 93.3 
10 95.45 
11 104.8 
12 100.2 
13 93.35 
14 99.7 
15 108.55 
16 102.1 
17 98.85 
18 102.95 
19 94.4 
20 89.65 
21 83.55 
22 111.45 
23 91.45 
24 70.15 
25 92.95 
26 94.55 
27 79.75 
28 75.05 
29 98.3 
30 84.65 
31 100.15 
32 86.35 
33 80.4 
34 107.65 
35 94.95 
36 96.95 
37 92.1 
38 83.6 
39 84.75 
40 96.1 
41 85.3 
42 99.65 
43 102.05 
44 100.85 
45 109.35 
46 97.4 
47 100.45 
48 97.75 
49 94.9 
