gen AVG
0 56.35 
1 54.35 
2 64.4 
3 65.25 
4 58.7 
5 64.15 
6 77.25 
7 76.35 
8 80.55 
9 78.3 
10 71.4 
11 77.9 
12 78.1 
13 97.75 
14 92.15 
15 81.4 
16 74.1 
17 86.4 
18 93.45 
19 91.35 
20 74.75 
21 78.2 
22 88.1 
23 89.0 
24 67.7 
25 66.0 
26 87.5 
27 95.35 
28 80.9 
29 77.9 
30 84.65 
31 87.95 
32 91.0 
33 68.95 
34 90.85 
35 76.15 
36 83.15 
37 66.8 
38 82.2 
39 81.75 
40 85.85 
41 78.7 
42 73.8 
43 61.45 
44 78.6 
45 83.3 
46 72.65 
47 82.8 
48 86.25 
49 79.5 
