gen AVG
0 57.3 
1 59.0 
2 64.4 
3 65.6 
4 73.05 
5 71.35 
6 83.9 
7 84.1 
8 70.65 
9 79.05 
10 76.35 
11 72.85 
12 83.5 
13 80.9 
14 87.45 
15 92.05 
16 80.0 
17 81.3 
18 92.9 
19 101.35 
20 87.2 
21 88.1 
22 81.5 
23 92.6 
24 90.4 
25 101.4 
26 86.6 
27 90.6 
28 92.55 
29 91.4 
30 82.0 
31 92.15 
32 94.55 
33 90.35 
34 85.4 
35 84.5 
36 90.35 
37 89.6 
38 90.7 
39 82.8 
40 84.7 
41 90.5 
42 82.45 
43 92.15 
44 88.5 
45 101.35 
46 85.6 
47 91.4 
48 90.3 
49 97.95 
