gen WORST
0 0.0 
1 21.0 
2 36.0 
3 0.0 
4 0.0 
5 39.0 
6 0.0 
7 34.0 
8 29.0 
9 0.0 
10 0.0 
11 0.0 
12 26.0 
13 18.0 
14 23.0 
15 0.0 
16 32.0 
17 0.0 
18 0.0 
19 0.0 
20 24.0 
21 0.0 
22 24.0 
23 0.0 
24 24.0 
25 22.0 
26 30.0 
27 23.0 
28 29.0 
29 21.0 
30 0.0 
31 32.0 
32 0.0 
33 0.0 
34 33.0 
35 24.0 
36 0.0 
37 0.0 
38 0.0 
39 0.0 
40 0.0 
41 0.0 
42 0.0 
43 20.0 
44 27.0 
45 0.0 
46 32.0 
47 0.0 
48 0.0 
49 0.0 
