gen WORST
0 0.0 
1 13.0 
2 0.0 
3 0.0 
4 28.0 
5 42.0 
6 0.0 
7 48.0 
8 65.0 
9 0.0 
10 0.0 
11 0.0 
12 0.0 
13 0.0 
14 0.0 
15 0.0 
16 0.0 
17 26.0 
18 0.0 
19 19.0 
20 16.0 
21 0.0 
22 72.0 
23 19.0 
24 33.0 
25 56.0 
26 0.0 
27 27.0 
28 0.0 
29 0.0 
30 56.0 
31 33.0 
32 47.0 
33 0.0 
34 0.0 
35 15.0 
36 0.0 
37 0.0 
38 0.0 
39 0.0 
40 15.0 
41 22.0 
42 44.0 
43 46.0 
44 50.0 
45 41.0 
46 0.0 
47 0.0 
48 0.0 
49 0.0 
