gen AVG
0 53.35 
1 55.35 
2 59.25 
3 79.65 
4 80.15 
5 87.5 
6 72.0 
7 75.5 
8 83.15 
9 84.7 
10 80.5 
11 78.95 
12 90.3 
13 73.75 
14 92.9 
15 88.45 
16 93.15 
17 87.7 
18 95.0 
19 80.85 
20 92.55 
21 91.1 
22 87.35 
23 92.35 
24 93.25 
25 91.95 
26 86.75 
27 79.9 
28 76.6 
29 87.25 
30 92.1 
31 95.8 
32 91.9 
33 109.25 
34 80.3 
35 93.15 
36 102.5 
37 84.7 
38 96.2 
39 90.85 
40 88.55 
41 88.95 
42 96.9 
43 97.6 
44 83.25 
45 98.35 
46 89.45 
47 79.85 
48 99.8 
49 87.7 
