gen WORST
0 55.0 
1 19.0 
2 8.0 
3 36.0 
4 39.0 
5 30.0 
6 56.0 
7 40.0 
8 23.0 
9 35.0 
10 30.0 
11 24.0 
12 46.0 
13 10.0 
14 94.0 
15 22.0 
16 28.0 
17 21.0 
18 29.0 
19 41.0 
20 22.0 
21 48.0 
22 17.0 
23 25.0 
24 28.0 
25 31.0 
26 21.0 
27 69.0 
28 55.0 
29 118.0 
30 18.0 
31 44.0 
32 31.0 
33 33.0 
34 59.0 
35 38.0 
36 31.0 
37 36.0 
38 118.0 
39 24.0 
40 44.0 
41 26.0 
42 21.0 
43 60.0 
44 118.0 
45 56.0 
46 27.0 
47 48.0 
48 21.0 
49 20.0 
