gen AVG
0 80.6 
1 98.0 
2 108.8 
3 92.9 
4 90.4 
5 96.6 
6 109.6 
7 114.8 
8 113.1 
9 114.2 
10 106.6 
11 87.7 
12 104.9 
13 101.7 
14 103.1 
15 101.1 
16 113.4 
17 97.4 
18 120.0 
19 96.5 
20 106.7 
21 102.7 
22 107.6 
23 104.7 
24 120.0 
25 102.9 
26 107.2 
27 104.6 
28 97.4 
29 89.0 
30 99.3 
31 99.2 
32 100.8 
33 102.3 
34 87.7 
35 108.7 
36 99.6 
37 95.8 
38 100.1 
39 97.9 
40 105.2 
41 112.6 
42 98.8 
43 109.8 
44 90.5 
45 104.3 
46 103.4 
47 103.2 
48 99.4 
49 105.0 
