gen BEST
0 89.0 
1 89.0 
2 89.0 
3 89.0 
4 89.0 
5 89.0 
6 89.0 
7 89.0 
8 89.0 
9 89.0 
10 89.0 
11 89.0 
12 89.0 
13 89.0 
14 89.0 
15 89.0 
16 89.0 
17 89.0 
18 89.0 
19 89.0 
20 89.0 
21 107.0 
22 107.0 
23 107.0 
24 107.0 
25 107.0 
26 107.0 
27 107.0 
28 107.0 
29 107.0 
30 107.0 
31 107.0 
32 107.0 
33 107.0 
34 107.0 
35 107.0 
36 107.0 
37 107.0 
38 107.0 
39 107.0 
40 107.0 
41 107.0 
42 107.0 
43 107.0 
44 107.0 
45 107.0 
46 107.0 
47 107.0 
48 107.0 
49 107.0 
