gen AVG
0 79.1 
1 85.9 
2 91.9 
3 89.5 
4 88.5 
5 91.3 
6 103.1 
7 90.4 
8 107.2 
9 100.4 
10 102.8 
11 109.0 
12 100.2 
13 89.9 
14 78.4 
15 86.1 
16 99.5 
17 109.5 
18 94.7 
19 100.0 
20 99.6 
21 89.3 
22 91.1 
23 97.5 
24 89.5 
25 99.3 
26 87.7 
27 102.1 
28 84.6 
29 88.5 
30 101.4 
31 92.0 
32 110.7 
33 97.5 
34 94.5 
35 105.5 
36 103.1 
37 103.1 
38 91.9 
39 86.3 
40 95.0 
41 105.3 
42 114.0 
43 103.5 
44 100.1 
45 92.2 
46 97.6 
47 104.7 
48 103.8 
49 102.6 
