gen AVG
0 82.1 
1 74.2 
2 89.7 
3 87.6 
4 81.1 
5 95.1 
6 77.1 
7 83.8 
8 86.1 
9 90.9 
10 92.1 
11 107.6 
12 106.0 
13 106.1 
14 105.7 
15 109.8 
16 110.7 
17 107.5 
18 88.2 
19 81.6 
20 100.3 
21 107.6 
22 108.7 
23 108.3 
24 101.3 
25 94.2 
26 104.6 
27 104.6 
28 112.5 
29 117.2 
30 95.1 
31 101.1 
32 110.5 
33 102.4 
34 109.5 
35 94.7 
36 104.1 
37 108.8 
38 96.1 
39 91.0 
40 113.5 
41 112.5 
42 111.5 
43 106.8 
44 120.0 
45 97.4 
46 115.8 
47 89.9 
48 109.8 
49 106.3 
