gen AVG
0 76.6 
1 97.8 
2 112.7 
3 105.6 
4 106.0 
5 115.3 
6 103.0 
7 87.8 
8 95.8 
9 101.7 
10 106.1 
11 94.7 
12 116.4 
13 122.0 
14 119.2 
15 117.3 
16 116.7 
17 110.5 
18 105.7 
19 113.9 
20 104.5 
21 104.7 
22 110.3 
23 100.9 
24 106.8 
25 103.4 
26 107.4 
27 114.8 
28 114.2 
29 100.5 
30 110.2 
31 97.1 
32 104.4 
33 92.4 
34 96.4 
35 112.9 
36 114.7 
37 94.8 
38 98.0 
39 95.5 
40 100.8 
41 108.4 
42 118.8 
43 124.0 
44 93.3 
45 110.4 
46 107.6 
47 108.0 
48 124.0 
49 107.6 
