gen BEST
0 95.0 
1 95.0 
2 95.0 
3 95.0 
4 95.0 
5 95.0 
6 95.0 
7 95.0 
8 95.0 
9 95.0 
10 95.0 
11 95.0 
12 95.0 
13 103.0 
14 103.0 
15 103.0 
16 103.0 
17 103.0 
18 103.0 
19 103.0 
20 103.0 
21 107.0 
22 103.0 
23 103.0 
24 103.0 
25 103.0 
26 103.0 
27 103.0 
28 103.0 
29 103.0 
30 103.0 
31 103.0 
32 103.0 
33 103.0 
34 103.0 
35 103.0 
36 103.0 
37 103.0 
38 103.0 
39 103.0 
40 103.0 
41 103.0 
42 103.0 
43 103.0 
44 103.0 
45 103.0 
46 103.0 
47 104.0 
48 104.0 
49 104.0 
