gen BEST
0 113.0 
1 113.0 
2 113.0 
3 113.0 
4 113.0 
5 113.0 
6 118.0 
7 118.0 
8 118.0 
9 118.0 
10 118.0 
11 118.0 
12 118.0 
13 118.0 
14 125.0 
15 125.0 
16 125.0 
17 125.0 
18 125.0 
19 125.0 
20 125.0 
21 125.0 
22 125.0 
23 125.0 
24 125.0 
25 125.0 
26 125.0 
27 125.0 
28 125.0 
29 125.0 
30 125.0 
31 125.0 
32 125.0 
33 125.0 
34 125.0 
35 125.0 
36 125.0 
37 125.0 
38 125.0 
39 125.0 
40 125.0 
41 125.0 
42 125.0 
43 125.0 
44 125.0 
45 125.0 
46 125.0 
47 125.0 
48 125.0 
49 125.0 
